image_path,gabor_hist_0,gabor_hist_1,gabor_hist_2,gabor_hist_3,gabor_hist_4,gabor_hist_5,gabor_hist_6,gabor_hist_7,gabor_hist_8,gabor_hist_9,gabor_hist_10,gabor_hist_11,gabor_hist_12,gabor_hist_13,gabor_hist_14,gabor_hist_15,gabor_hist_16,gabor_hist_17,gabor_hist_18,gabor_hist_19,gabor_hist_20,gabor_hist_21,gabor_hist_22,gabor_hist_23,gabor_hist_24,gabor_hist_25,gabor_hist_26,gabor_hist_27,gabor_hist_28,gabor_hist_29,gabor_hist_30,gabor_hist_31,gabor_hist_32,gabor_hist_33,gabor_hist_34,gabor_hist_35,gabor_hist_36,gabor_hist_37,gabor_hist_38,gabor_hist_39,gabor_hist_40,gabor_hist_41,gabor_hist_42,gabor_hist_43,gabor_hist_44,gabor_hist_45,gabor_hist_46,gabor_hist_47,gabor_hist_48,gabor_hist_49,gabor_hist_50,gabor_hist_51,gabor_hist_52,gabor_hist_53,gabor_hist_54,gabor_hist_55,gabor_hist_56,gabor_hist_57,gabor_hist_58,gabor_hist_59,gabor_hist_60,gabor_hist_61,gabor_hist_62,gabor_hist_63
Datasets/wang/Images/train/class5/569.jpg,9,6,9,4,6,11,8,7,9,10,14,10,10,22,16,22,39,46,52,71,117,127,246,304,436,633,949,1312,1827,2678,4120,6832,9077,10996,11444,10898,9767,8357,6539,4018,2335,1534,961,629,486,328,245,180,123,104,70,56,51,50,19,28,13,7,9,3,4,3,4,4
Datasets/wang/Images/train/class5/507.jpg,3,4,3,2,1,7,14,10,12,26,17,20,22,56,78,127,153,218,289,405,549,689,867,1049,1440,2463,2405,2688,3092,3738,4388,4952,5259,5795,6395,6573,5744,5659,14114,12774,1705,1108,858,618,481,403,269,195,153,94,71,70,42,39,20,26,9,13,7,6,5,3,6,3
Datasets/wang/Images/train/class5/572.jpg,3,2,4,4,6,1,6,7,6,14,16,17,19,29,30,32,33,55,63,85,140,178,260,385,495,677,1004,1341,1777,2223,3213,4370,6317,9334,12014,12240,10260,8120,6348,4945,3785,2819,1854,1310,836,535,328,220,126,109,67,37,33,31,27,19,17,12,15,16,13,8,6,8
Datasets/wang/Images/train/class5/501.jpg,3,1,1,1,9,5,4,14,23,32,41,38,45,66,68,108,139,148,200,298,365,483,584,723,986,1226,1589,2924,3945,3695,3756,4196,4809,5429,6091,6646,7021,7010,6203,5592,6875,4767,3152,2337,1737,1330,1014,776,501,362,228,182,147,114,66,53,43,38,15,16,17,7,5,5
Datasets/wang/Images/train/class5/537.jpg,5,10,9,12,15,18,23,28,53,46,66,72,79,136,123,179,265,284,407,480,754,1052,1407,1807,2677,3957,5590,7024,8382,9238,10301,12216,11244,5681,3730,2756,2035,1588,1207,838,584,397,312,267,204,149,113,80,75,68,57,38,31,20,19,23,14,12,7,6,10,6,8,10
Datasets/wang/Images/train/class5/555.jpg,3,7,5,8,15,9,11,12,19,27,37,38,64,80,94,113,142,173,254,351,420,564,838,1211,1980,3824,6804,6223,5486,5726,6434,7900,8745,8500,6451,5143,4249,5967,2917,1812,1362,948,765,585,454,371,245,201,176,143,89,73,43,59,51,28,22,9,2,7,3,6,3,3
Datasets/wang/Images/train/class5/512.jpg,7,6,4,3,5,8,7,16,10,30,35,29,42,40,51,48,91,213,306,518,911,1717,3069,5219,8694,13065,16029,15445,11702,8298,5131,3036,1812,1044,606,382,212,145,80,57,47,19,17,10,5,8,3,6,7,6,7,3,1,9,5,5,5,2,3,1,3,2,5,2
Datasets/wang/Images/train/class5/546.jpg,3,4,6,8,7,13,10,15,17,14,23,31,20,30,37,57,91,166,198,308,456,777,1234,2069,3991,8826,13591,17391,18617,15032,7732,3426,1780,831,492,344,190,115,81,55,25,19,22,19,16,15,7,5,10,8,5,2,7,5,10,5,7,6,1,3,4,3,8,4
Datasets/wang/Images/train/class5/565.jpg,3,1,6,11,10,6,18,18,28,31,38,45,50,52,40,58,65,74,91,123,175,191,244,262,355,418,504,790,875,1115,1465,2008,2676,3436,5229,12908,35672,10029,5200,4414,3370,2087,1296,801,567,328,240,188,109,101,85,73,65,50,42,36,36,30,23,17,12,9,3,2
Datasets/wang/Images/train/class5/571.jpg,4,1,1,2,6,4,3,4,1,5,6,13,15,13,23,17,29,51,55,81,117,152,197,277,346,531,809,1086,1507,2031,3011,4744,6773,9045,10967,11415,11260,9195,5967,4065,3065,2526,2097,1687,1201,925,735,618,454,352,217,177,139,86,73,48,22,19,12,8,5,4,3,2
Datasets/wang/Images/train/class5/522.jpg,5,4,0,3,1,6,6,5,9,10,17,27,23,43,41,47,47,64,80,90,137,193,227,277,360,456,633,773,1220,1869,3255,5086,6944,8586,10275,10789,10058,8264,5979,5613,11229,1429,934,637,542,398,303,264,227,176,144,129,86,79,45,42,38,34,20,10,9,2,2,3
Datasets/wang/Images/train/class5/517.jpg,3,2,1,11,9,6,6,19,27,32,63,71,78,114,138,166,178,301,367,648,807,1183,1644,2226,4119,7066,6275,6292,6842,7420,8824,15323,14872,4587,2808,1790,1231,834,593,379,255,183,117,83,77,61,40,31,24,21,7,8,9,9,4,2,1,3,1,2,1,3,3,4
Datasets/wang/Images/train/class5/523.jpg,2,4,14,12,8,11,16,18,17,14,25,20,22,26,21,26,37,49,68,81,98,110,133,190,295,417,586,757,1244,2346,3522,4415,5738,8175,11398,11521,22951,14928,3530,1987,1140,670,442,297,202,144,111,84,60,40,42,44,37,22,32,13,24,17,15,15,4,7,5,5
Datasets/wang/Images/train/class5/520.jpg,2,3,4,4,2,2,6,5,8,4,9,6,5,13,22,13,9,15,48,31,41,109,151,260,472,782,1165,1863,2887,4919,7664,10813,11774,12214,12642,10850,7510,4703,2805,1786,1077,589,366,205,120,90,66,33,27,21,13,11,10,5,8,8,7,1,10,4,2,3,2,5
Datasets/wang/Images/train/class5/534.jpg,7,3,2,2,0,6,11,17,7,10,16,17,21,29,43,41,61,81,111,170,217,401,552,738,1175,1884,2979,3884,4759,5750,8319,11328,12182,10365,8366,6511,5238,4130,3001,2030,1409,897,560,351,182,144,94,56,39,22,23,15,9,9,6,2,1,6,2,2,4,2,2,3
Datasets/wang/Images/train/class5/515.jpg,2,2,4,8,17,20,18,26,25,32,59,56,50,55,89,94,132,171,217,313,410,536,746,1096,1639,2380,3411,5570,8051,10914,12302,11378,9043,6958,5128,4487,5469,2030,1327,1042,695,506,392,260,197,162,128,113,102,84,71,62,39,32,29,28,24,21,20,5,12,7,4,4
Datasets/wang/Images/train/class5/547.jpg,8,12,12,9,9,13,18,33,18,33,37,29,44,65,76,119,170,204,242,323,375,534,705,894,1125,1435,1796,2228,2846,3653,4222,5058,5820,6523,7095,20583,13680,4846,3570,2713,1973,1454,1004,741,557,363,280,187,136,105,82,44,41,26,24,29,16,15,16,6,11,12,3,4
Datasets/wang/Images/train/class5/539.jpg,2,2,0,1,2,5,13,18,10,17,10,12,14,21,34,32,36,42,66,102,109,138,171,216,271,365,521,647,797,1210,1776,2426,3345,4433,6036,7383,8762,15417,21428,8901,5112,2859,1719,1110,686,550,403,303,208,145,97,82,55,51,34,27,14,15,13,4,6,8,3,9
Datasets/wang/Images/train/class5/525.jpg,3,2,3,6,6,20,23,25,43,41,60,75,102,137,159,221,251,265,367,468,637,801,1050,1416,1983,2812,4809,6397,7469,9234,10785,10637,13455,7493,4829,3235,2228,1635,1175,892,687,568,415,318,235,166,150,105,77,64,72,53,35,30,22,17,5,3,8,6,10,4,2,3
Datasets/wang/Images/train/class5/552.jpg,3,1,4,5,5,11,11,18,18,24,35,35,49,61,75,109,156,214,241,304,421,542,579,750,943,1144,1450,1846,2393,3024,3578,4221,4857,5477,5800,6309,27384,5468,4004,3340,2636,2175,1745,1385,1125,889,754,501,473,408,292,283,206,145,101,91,52,42,38,29,9,4,3,9
Datasets/wang/Images/train/class5/544.jpg,4,3,4,7,4,4,3,8,12,16,12,13,15,15,34,42,68,72,76,103,160,205,363,574,944,1557,2545,4417,7196,10415,12572,12490,22824,11865,4504,1988,1129,689,372,253,189,129,83,49,43,30,31,24,30,11,16,13,11,12,9,7,10,6,6,9,4,1,1,3
Datasets/wang/Images/train/class5/573.jpg,1,2,1,3,5,4,11,14,11,16,25,31,54,78,88,127,179,189,254,327,439,527,634,868,1075,1331,1838,2352,3000,3661,4388,4940,5459,5755,6297,23589,12220,3572,2770,2431,1948,1623,1330,1064,806,733,521,438,329,236,183,169,122,78,59,37,17,20,12,6,2,3,0,2
Datasets/wang/Images/train/class5/527.jpg,4,5,3,3,5,5,6,5,12,6,15,17,35,43,62,70,62,94,128,160,164,252,309,465,643,782,1112,1824,3689,6106,9216,10953,12346,12639,15467,8414,4876,2982,1784,1039,708,529,329,255,155,112,79,64,55,45,38,25,30,22,9,10,7,10,3,3,2,3,4,5
Datasets/wang/Images/train/class5/510.jpg,4,11,11,15,12,15,18,23,36,52,75,96,137,202,258,345,498,703,1016,1550,2687,4574,6923,10843,14269,16990,15864,9973,5007,2638,1336,743,446,240,187,119,101,71,31,31,22,15,18,6,7,8,5,11,5,9,10,4,3,6,1,3,1,3,2,5,5,1,1,3
Datasets/wang/Images/train/class5/506.jpg,3,1,1,2,8,16,17,13,24,26,21,25,34,38,40,60,60,80,108,157,216,264,340,459,693,1231,2136,3478,5129,6923,8921,10011,10878,11269,12346,9065,5932,3265,1801,1034,617,421,256,177,134,83,95,70,65,56,44,39,28,32,27,13,5,2,3,1,2,2,2,5
Datasets/wang/Images/train/class5/562.jpg,10,5,5,6,4,10,7,18,18,30,22,35,49,104,120,185,272,342,439,669,1111,1849,3364,5617,8350,11307,15255,17308,13871,8389,4087,2550,1059,630,404,261,141,80,79,52,42,34,36,20,8,12,7,2,0,3,2,2,1,4,1,3,0,3,1,2,2,2,0,3
Datasets/wang/Images/train/class5/540.jpg,2,2,2,3,2,4,6,4,8,4,8,20,27,39,58,79,99,128,244,342,455,582,688,921,1184,1580,1960,2691,3340,4315,5058,5760,6431,6696,35077,5064,3478,2698,2135,1678,1305,1065,826,591,459,378,233,163,122,113,51,38,20,18,11,10,3,6,5,4,4,1,1,5
Datasets/wang/Images/train/class5/574.jpg,2,2,2,3,2,5,2,7,8,13,12,13,18,30,64,84,166,191,268,450,802,1317,2170,3407,5857,8236,10792,14319,17549,15252,9367,3901,1862,893,445,234,163,90,56,49,40,27,15,19,16,9,8,10,5,10,6,7,3,2,3,3,0,4,6,1,2,2,0,3
Datasets/wang/Images/train/class5/549.jpg,3,4,3,6,4,12,7,11,20,16,38,49,49,60,83,95,123,159,187,249,365,434,575,816,1176,1905,3272,6170,7035,8704,9859,11010,11714,12042,9408,5309,2795,1497,865,566,366,277,181,128,95,75,74,64,55,48,46,31,36,29,27,16,9,18,8,9,6,6,2,3
Datasets/wang/Images/train/class5/559.jpg,8,5,0,5,6,8,7,11,8,13,15,27,33,24,39,43,40,68,102,98,139,215,246,405,572,722,917,1192,1511,1908,2530,3177,3971,4556,5536,5876,8613,12128,14066,11882,4441,3126,2563,1988,1390,1046,831,599,462,305,221,167,122,89,67,38,37,20,19,7,15,6,12,11
Datasets/wang/Images/train/class5/530.jpg,3,3,5,4,4,9,9,7,4,6,9,9,13,20,20,32,47,88,128,189,344,498,1038,3684,7737,10529,19881,26655,24109,1868,614,265,191,85,43,41,19,22,10,3,3,2,3,2,0,6,1,2,2,4,2,4,3,7,1,1,1,1,2,1,2,2,2,5
Datasets/wang/Images/train/class5/545.jpg,5,4,6,10,8,8,20,11,23,29,40,58,53,76,115,139,207,259,265,351,424,564,763,1067,1455,2206,2984,4083,5609,8077,10581,11796,10638,13152,6585,4315,3350,2380,1774,1246,890,688,529,373,294,206,155,104,108,47,40,26,26,17,13,10,7,5,5,2,6,6,5,6
Datasets/wang/Images/train/class5/509.jpg,6,3,4,1,4,8,10,9,10,12,12,18,33,29,53,71,89,99,158,200,375,826,2285,9356,13384,22053,26948,12778,5693,1846,764,408,235,140,140,69,39,26,13,6,6,5,7,4,6,5,5,5,5,3,5,3,3,1,6,3,2,3,2,5,2,2,0,3
Datasets/wang/Images/train/class5/577.jpg,5,5,3,9,6,9,13,9,20,31,51,57,88,127,120,157,231,351,383,544,775,1086,1413,1815,2352,3051,4314,5146,6800,8056,10328,10771,11504,9827,4703,3540,2523,1893,1476,1117,844,604,475,353,280,219,181,131,134,81,75,52,44,26,25,12,18,11,4,9,6,3,4,4
Datasets/wang/Images/train/class5/553.jpg,3,2,2,3,2,1,5,5,3,7,11,8,11,15,20,25,35,50,55,68,71,97,97,116,150,232,376,576,1018,1845,2669,3622,4535,5934,8607,15592,26536,20127,2393,1154,685,457,316,178,123,90,83,55,35,51,24,26,17,18,23,13,11,7,2,2,2,4,1,3
Datasets/wang/Images/train/class5/518.jpg,5,3,9,13,17,16,26,21,15,18,30,44,46,61,86,123,151,167,239,297,452,607,865,1323,2090,3352,5368,7799,10251,12198,12974,11498,9345,7061,4419,2654,1747,1084,597,378,251,144,103,65,63,39,35,32,24,20,21,12,9,4,6,8,3,3,2,0,2,2,2,5
Datasets/wang/Images/train/class5/566.jpg,4,3,5,4,11,9,9,6,5,8,12,9,12,14,17,25,29,41,31,73,134,183,295,573,890,1302,2452,4424,7885,8479,8581,9159,9680,9618,8626,7815,7441,4273,2623,1540,815,445,267,122,89,65,53,39,20,15,12,7,8,6,8,6,8,4,0,3,1,3,1,7
Datasets/wang/Images/train/class5/513.jpg,5,3,2,0,3,4,12,11,22,18,19,28,33,44,64,78,103,113,133,214,296,374,455,597,796,1114,1501,2105,2792,3611,4547,5482,6620,7525,8513,10182,10302,8667,5161,3909,3133,2403,1799,1379,1092,759,631,527,337,242,142,125,81,68,42,28,19,16,10,2,3,1,3,4
Datasets/wang/Images/train/class5/521.jpg,5,7,6,6,10,17,15,21,14,26,16,36,27,52,47,59,64,77,98,115,164,243,414,658,1076,1629,3139,5872,9093,11514,13238,25829,14297,5377,2309,1025,543,319,268,141,99,61,49,30,31,30,18,17,21,6,10,6,7,7,5,3,6,6,5,6,7,1,5,2
Datasets/wang/Images/train/class5/556.jpg,5,9,12,12,24,25,33,37,57,66,72,87,86,111,167,189,252,329,386,477,606,694,871,1130,1386,1722,2255,2900,3696,4525,4968,5383,5630,32998,11280,3538,2497,2005,1669,1369,1083,867,677,501,385,285,209,160,132,91,90,64,46,40,19,24,14,18,18,7,7,5,1,3
Datasets/wang/Images/train/class5/560.jpg,3,2,4,7,7,4,6,5,4,11,15,16,19,30,89,94,150,186,304,465,699,973,1391,1742,2706,3980,5777,7723,10883,13845,12429,10005,8297,5572,3533,2437,1625,1097,793,527,267,191,124,78,50,32,19,19,10,4,8,2,12,1,6,1,2,5,5,2,2,4,2,3
Datasets/wang/Images/train/class5/514.jpg,4,3,2,3,9,8,4,6,6,7,6,8,16,17,27,25,32,29,40,36,41,68,66,83,136,197,341,660,1224,2127,3418,6147,9688,14462,17092,14783,10792,6824,4222,2717,1411,613,353,193,91,55,56,29,24,27,10,16,7,9,5,4,2,5,5,2,3,4,1,3
Datasets/wang/Images/train/class5/576.jpg,6,6,7,6,3,8,12,19,23,25,31,30,43,63,75,85,103,116,160,179,243,354,511,817,1111,1523,2132,2749,4030,5357,7009,9215,11607,11757,10916,9154,6515,4187,2652,1652,1032,758,532,393,255,195,155,111,92,71,41,30,17,18,27,14,17,10,6,7,5,9,9,9
Datasets/wang/Images/train/class5/505.jpg,8,4,4,5,5,4,5,5,8,5,4,5,5,7,12,13,13,13,16,18,34,54,72,99,189,363,926,2249,7624,12343,13630,11944,9038,6232,3568,28269,616,315,133,98,65,39,30,25,15,24,19,14,15,7,6,9,10,8,6,7,6,7,5,3,5,8,10,6
Datasets/wang/Images/train/class5/558.jpg,5,4,7,5,1,13,9,16,11,12,14,14,20,21,32,27,33,55,70,74,97,149,216,259,391,538,819,1280,2088,3364,5368,7918,10410,12343,13112,11847,9737,6803,4198,2687,1613,911,581,348,212,141,86,73,50,43,34,37,26,16,20,12,12,9,1,2,3,3,2,2
Datasets/wang/Images/train/class5/533.jpg,3,6,3,1,2,2,3,1,5,9,8,11,12,9,9,17,24,17,17,15,40,32,43,62,68,104,143,198,370,513,741,1176,1811,2809,4530,7097,10193,12481,13740,20983,9244,4899,2781,1474,867,534,363,232,148,92,67,56,47,30,28,23,20,29,13,17,9,9,6,8
Datasets/wang/Images/train/class5/538.jpg,3,4,7,9,19,23,25,45,48,71,72,91,109,125,147,184,245,319,382,493,611,640,786,953,1121,1480,1771,2217,2746,3784,5206,6623,8002,8820,9403,9562,9713,7662,4515,2471,1731,1290,971,786,609,526,407,336,267,211,163,133,115,60,54,37,30,21,14,17,12,2,2,3
Datasets/wang/Images/train/class5/543.jpg,5,25,31,32,20,32,26,29,22,33,29,23,25,49,59,81,115,194,294,416,748,1305,2512,5421,10180,14877,18611,17531,12632,6732,2979,1390,708,365,208,142,72,43,31,29,10,12,19,8,9,7,6,13,7,10,7,11,14,7,15,18,5,7,12,10,13,10,8,10
Datasets/wang/Images/train/class5/511.jpg,4,7,8,5,14,12,18,21,31,48,74,110,147,185,257,320,387,592,792,1115,1535,2179,3027,4431,6047,7294,7543,7631,7327,6952,6205,5192,4383,3582,2923,2307,2161,2983,6272,1137,737,503,386,345,226,190,129,104,83,73,57,45,25,21,30,24,17,14,10,4,8,6,4,5
Datasets/wang/Images/train/class5/551.jpg,6,1,8,5,12,24,23,27,27,37,45,66,77,110,159,188,285,351,493,734,1022,1462,2247,3734,7761,11652,12263,11313,10438,9365,7377,5561,4150,2204,1538,1011,655,491,377,244,142,121,119,76,71,53,33,36,26,20,8,12,15,6,2,2,3,2,3,3,2,3,1,2
Datasets/wang/Images/train/class5/532.jpg,3,0,4,12,11,12,14,20,21,29,25,37,48,62,74,86,84,106,126,161,176,246,366,449,550,778,897,1280,1639,2143,2801,3425,4311,5600,7062,8088,7332,11036,21253,7332,3285,1963,1334,995,675,530,395,318,236,232,162,141,89,57,49,39,24,17,16,14,9,11,9,5
Datasets/wang/Images/train/class5/516.jpg,5,4,10,22,13,31,42,41,67,101,119,141,198,216,285,377,471,627,925,1320,1848,3201,6158,9243,11045,10939,9805,8615,8914,8458,5875,2551,1663,1251,905,680,556,356,313,220,159,139,113,75,63,34,20,18,16,8,3,5,5,5,8,2,2,2,1,4,1,3,1,6
Datasets/wang/Images/train/class5/528.jpg,2,4,1,3,8,4,5,6,9,5,11,19,20,21,33,44,74,67,93,154,189,273,496,716,1037,1632,2190,2982,4160,6179,8869,9034,9680,9679,9081,8057,6825,5336,3811,2625,1714,1120,700,434,270,187,136,79,61,46,27,19,15,4,8,8,8,3,7,0,7,5,5,7
Datasets/wang/Images/train/class5/561.jpg,3,5,2,4,6,7,15,13,12,20,11,19,33,34,44,67,76,103,162,221,310,404,700,1465,2570,3236,5009,8677,13263,14815,18068,21918,5473,520,307,173,131,97,92,60,38,38,16,20,12,1,2,1,2,2,2,2,1,3,2,3,4,1,4,0,0,2,0,3
Datasets/wang/Images/train/class5/500.jpg,5,6,4,3,7,11,5,3,4,5,5,13,17,24,15,26,28,30,43,67,85,116,139,159,199,285,370,585,854,1115,1763,2934,5480,6512,7713,9930,12669,13684,21143,4738,2754,1641,980,568,382,260,172,167,126,100,85,80,49,29,21,26,14,16,14,5,1,6,5,9
Datasets/wang/Images/train/class5/557.jpg,6,6,5,4,3,3,1,8,6,9,14,5,9,9,19,41,52,67,72,80,117,143,177,247,360,496,650,1018,1558,1948,2660,3932,5770,8311,13256,14260,10492,8764,8049,5729,3475,2040,1447,875,601,424,314,218,161,117,59,54,40,19,17,19,28,8,9,0,4,3,6,10
Datasets/wang/Images/train/class5/563.jpg,3,4,9,13,13,16,14,39,43,73,110,154,186,268,353,438,647,781,1048,1288,1591,2032,2421,3039,3704,4696,5159,5562,6447,6919,6795,7110,6468,5604,4482,3983,3343,2772,2271,1867,1473,1201,940,689,558,429,306,214,178,134,110,81,73,53,32,23,12,11,4,7,3,3,2,3
Datasets/wang/Images/train/class5/542.jpg,3,2,1,8,22,31,34,58,55,69,115,125,161,208,270,329,442,486,620,752,891,1086,1312,1734,2232,3169,3562,4119,4922,5967,7049,7580,7284,6294,5776,5355,5937,5756,3313,2462,1923,1470,1204,1013,723,570,463,388,251,169,159,112,76,80,23,30,19,19,8,6,2,1,2,2
Datasets/wang/Images/train/class5/536.jpg,3,1,1,3,4,5,2,0,6,0,3,4,7,5,10,13,14,24,26,32,61,51,86,96,124,170,220,354,532,1025,1732,3164,4944,8043,13235,18562,20277,13855,5023,2727,1450,854,535,289,215,144,106,65,48,33,26,11,14,16,22,6,5,3,3,6,3,2,0,4
Datasets/wang/Images/train/class5/529.jpg,4,5,4,5,4,4,5,14,14,13,17,21,14,23,31,26,43,45,44,57,81,162,256,331,508,710,1028,1673,2251,3332,4732,6286,7924,9608,13314,17668,13304,6057,3545,1928,1105,679,464,294,162,142,86,74,49,39,19,20,14,17,14,8,3,7,5,3,0,4,2,3
Datasets/wang/Images/train/class5/531.jpg,5,2,4,6,11,7,13,6,14,15,15,19,15,27,26,50,34,45,46,67,78,106,164,211,317,469,707,1149,1925,3013,4873,7149,9739,11836,12442,11567,9705,7363,5274,3523,2270,1450,882,517,308,212,157,94,82,69,43,45,45,21,19,13,10,10,6,4,4,2,1,3
Datasets/wang/Images/train/class5/524.jpg,5,5,4,5,4,3,8,2,5,3,5,2,13,5,3,12,4,4,33,23,43,46,72,109,147,177,222,344,633,964,1711,3295,9186,8757,10552,12248,11615,10462,17525,4328,2196,1248,744,456,317,218,159,108,63,50,35,40,23,11,5,6,6,6,8,3,2,3,4,9
Datasets/wang/Images/train/class5/548.jpg,3,3,4,2,2,2,5,3,2,4,8,18,13,15,27,27,33,39,37,48,71,105,136,161,252,390,628,2031,4631,7139,14329,23931,23449,18640,994,416,171,136,104,83,55,46,21,21,12,9,5,1,5,2,4,1,3,2,3,4,3,1,3,1,3,3,1,3
Datasets/wang/Images/train/class5/578.jpg,8,2,1,1,5,6,7,6,4,3,4,1,2,4,1,2,3,4,8,11,13,12,20,14,23,41,78,108,151,249,376,587,900,1381,2637,5461,7735,9948,12826,18561,24743,5389,2647,1646,990,593,369,243,140,74,63,50,17,25,15,14,10,16,7,5,9,8,13,14
Datasets/wang/Images/train/class5/504.jpg,2,2,0,2,3,3,3,1,3,2,1,2,1,6,6,8,8,7,9,6,15,27,28,32,36,43,46,57,53,85,175,292,488,750,1200,1804,2844,4527,9110,23932,16558,12582,13618,4810,2270,1169,673,330,173,131,92,54,52,44,23,21,15,14,15,13,8,8,7,5
Datasets/wang/Images/train/class5/564.jpg,3,1,3,2,4,8,3,11,5,6,20,15,33,36,35,42,39,53,38,48,74,49,106,124,193,280,391,482,746,1053,1568,2405,3688,5497,7443,8572,9201,11598,23416,9953,4620,2336,1276,771,488,429,312,238,146,121,69,61,53,43,25,17,13,11,9,6,7,3,3,3
Datasets/wang/Images/train/class4/455.jpg,6,3,2,11,11,31,18,24,37,48,58,69,90,108,96,148,182,227,278,347,414,559,706,938,1393,1949,2553,3315,3613,3768,3877,4064,14213,46667,2319,1492,1091,813,545,357,324,233,202,159,132,106,93,82,81,68,67,60,54,29,34,32,29,33,8,11,15,5,3,4
Datasets/wang/Images/train/class4/469.jpg,3,3,2,2,4,3,1,4,11,9,9,10,12,11,20,24,25,33,29,35,43,65,79,108,121,145,224,223,298,396,558,747,1033,1244,1854,2246,2549,81642,1589,707,500,339,223,203,155,128,101,96,86,58,60,51,30,33,23,22,15,16,11,12,3,7,3,8
Datasets/wang/Images/train/class4/446.jpg,8,3,3,3,6,3,6,6,19,18,20,19,31,25,30,27,52,56,36,36,63,80,86,112,193,219,362,605,982,1514,2160,2477,2876,3509,17800,60172,1535,963,566,400,254,168,141,111,104,72,63,39,41,42,43,26,32,16,20,8,1,8,7,5,6,6,6,4
Datasets/wang/Images/train/class4/428.jpg,3,0,4,1,2,5,2,3,7,8,13,15,22,28,39,55,58,64,71,75,130,151,160,188,233,281,389,480,685,879,1198,1605,2026,2684,3539,4717,8120,35488,29334,1367,857,629,489,413,331,263,241,191,144,117,109,86,79,60,46,30,22,22,17,9,4,6,6,4
Datasets/wang/Images/train/class4/429.jpg,9,6,8,2,6,9,22,25,26,27,48,42,45,65,68,65,90,121,159,259,327,429,633,889,1168,1516,1861,1948,2172,2276,2734,21794,54574,1384,869,630,534,329,229,175,125,98,74,65,57,60,42,43,28,19,22,14,8,15,22,11,7,7,2,2,1,3,3,3
Datasets/wang/Images/train/class4/461.jpg,7,4,2,12,6,7,14,10,18,15,17,16,21,30,34,40,42,37,42,58,64,86,104,130,197,262,438,863,1371,2166,2710,3393,4487,12339,63040,3625,704,412,260,193,161,142,87,88,96,72,64,48,67,35,34,27,11,19,13,17,11,8,4,6,5,4,4,5
Datasets/wang/Images/train/class4/470.jpg,6,4,8,12,24,22,19,27,21,43,59,53,62,84,108,127,171,232,238,344,361,485,580,768,1048,1507,2005,2717,3198,3795,4371,15431,54132,1499,1104,766,583,414,332,247,238,180,149,145,119,108,71,51,46,32,25,32,31,17,15,6,11,4,2,2,3,3,4,3
Datasets/wang/Images/train/class4/413.jpg,10,9,3,4,5,4,3,9,13,8,11,14,14,19,27,35,30,50,50,71,55,71,74,84,102,142,181,205,248,273,361,464,577,734,975,1295,1670,2377,5480,75522,1791,1239,874,652,528,401,288,230,186,159,135,109,105,72,59,60,33,26,17,22,20,9,5,5
Datasets/wang/Images/train/class4/456.jpg,8,5,2,5,8,6,4,5,9,4,11,11,5,11,12,16,11,12,8,11,25,26,38,45,75,103,103,160,182,239,329,460,612,985,1384,1822,3184,4662,21658,58301,1186,722,507,334,227,160,122,92,79,59,43,34,19,25,22,22,12,17,10,13,17,7,8,10
Datasets/wang/Images/train/class4/471.jpg,3,2,1,2,6,7,7,5,13,14,17,20,32,38,61,69,91,101,142,190,233,267,327,425,518,605,843,1043,1274,1467,1698,1972,2387,2912,9353,61512,5869,1105,781,574,475,372,287,211,173,141,121,111,89,63,64,50,56,28,20,10,10,12,7,7,3,2,3,3
Datasets/wang/Images/train/class4/431.jpg,4,4,2,9,3,6,4,13,10,18,28,24,32,31,53,55,61,61,62,62,73,80,99,134,161,214,262,329,422,680,1019,1290,1716,2326,3238,60039,21998,961,646,440,332,211,172,157,118,101,61,59,45,50,40,38,43,44,32,32,20,17,23,15,9,6,4,6
Datasets/wang/Images/train/class4/479.jpg,5,3,4,1,18,22,25,35,39,54,88,75,89,118,157,147,182,207,257,248,306,390,475,562,652,800,1028,1383,1613,2327,2921,9082,60776,8968,1140,845,563,522,330,299,248,246,165,141,127,107,93,82,58,50,44,27,23,22,18,19,23,14,8,9,4,4,9,7
Datasets/wang/Images/train/class4/447.jpg,2,3,4,9,12,8,12,12,15,13,42,21,23,33,27,36,45,62,83,85,110,115,164,185,282,284,375,452,530,713,1059,1714,2463,3387,4955,7135,64455,4102,1463,976,596,413,319,306,243,181,153,111,111,75,81,67,38,32,27,13,17,13,17,15,2,2,3,3
Datasets/wang/Images/train/class4/448.jpg,8,3,3,13,15,5,10,9,9,18,22,25,38,41,46,61,80,94,115,120,159,191,215,311,422,503,603,737,879,1061,1374,1667,2168,2955,3341,4428,19506,51486,1298,1002,769,564,450,315,235,196,127,116,78,75,86,60,46,26,31,20,19,13,11,6,5,5,5,5
Datasets/wang/Images/train/class4/432.jpg,3,4,3,1,1,4,4,7,3,8,11,10,14,10,12,8,29,28,22,30,37,22,43,74,117,126,174,222,334,425,679,932,1438,1740,2229,3435,4973,13243,62638,1845,917,624,490,320,234,188,130,106,73,63,36,36,24,21,16,17,17,14,9,7,9,5,4,6
